Block Name,Point ID,_0,_1,_2,_Magnitude,CS_0,CS_1,CS_2,CS_3,CS_4,CS_5,CS_6,CS_7,CS_8,CS_Magnitude,eigS1_CS,eigS2_CS,eigS3_CS,FS_0,FS_1,FS_2,FS_3,FS_4,FS_5,FS_6,FS_7,FS_8,FS_Magnitude,gradp_0,gradp_1,gradp_2,gradp_Magnitude,KF,nS,p,P_S_0,P_S_1,P_S_2,P_S_3,P_S_4,P_S_5,P_S_6,P_S_7,P_S_8,P_S_Magnitude,S_S_0,S_S_1,S_S_2,S_S_3,S_S_4,S_S_5,S_S_6,S_S_7,S_S_8,S_S_Magnitude,T_S_0,T_S_1,T_S_2,T_S_3,T_S_4,T_S_5,T_S_6,T_S_7,T_S_8,T_S_Magnitude,uS_0,uS_1,uS_2,uS_Magnitude,vF_0,vF_1,vF_2,vF_Magnitude,wFR_0,wFR_1,wFR_2,wFR_Magnitude
unnamed_block_0,31,8.33333,25,8.33333,27.6385,1,-6.94E-14,-4.79E-11,-6.94E-14,1,-2.82E-11,-4.79E-11,-2.82E-11,1,1.73205,1.00008,0.999918,1,1,-1.04E-13,-5.92E-11,3.49E-14,1,-2.74E-11,1.13E-11,-8.32E-13,1,1.73205,0,0,0,0,0,0.04,0,-9.16E-07,-1.79E-09,-1.23E-06,-1.79E-09,-1.70E-06,-7.27E-07,-1.23E-06,-7.27E-07,-2.48E-06,3.74E-06,-9.16E-07,-1.79E-09,-1.23E-06,-1.79E-09,-1.70E-06,-7.27E-07,-1.23E-06,-7.27E-07,-2.48E-06,3.74E-06,-9.16E-07,-1.79E-09,-1.23E-06,-1.79E-09,-1.70E-06,-7.27E-07,-1.23E-06,-7.27E-07,-2.48E-06,3.74E-06,-5.40E-10,-2.49E-10,1.50E-11,5.95E-10,0,0,0,0,0,0,0,0
unnamed_block_0,32,0,16.6667,16.6667,23.5702,1,-2.53E-14,3.88E-13,-2.53E-14,1,-2.03E-11,3.88E-13,-2.03E-11,1,1.73205,1.00008,0.999918,1,1,-3.39E-13,-2.91E-11,3.14E-13,1,-2.21E-11,2.95E-11,1.77E-12,1,1.73205,0,0,0,0,0,0.04,0,3.74E-08,-6.51E-10,9.98E-09,-6.51E-10,-8.11E-07,-5.22E-07,9.98E-09,-5.22E-07,-1.20E-06,1.62E-06,3.74E-08,-6.51E-10,9.98E-09,-6.51E-10,-8.11E-07,-5.22E-07,9.98E-09,-5.22E-07,-1.20E-06,1.62E-06,3.74E-08,-6.51E-10,9.98E-09,-6.51E-10,-8.11E-07,-5.22E-07,9.98E-09,-5.22E-07,-1.20E-06,1.62E-06,-1.25E-09,-6.25E-10,-1.81E-10,1.41E-09,0,0,0,0,0,0,0,0
unnamed_block_0,33,8.33333,16.6667,16.6667,25,1,-2.06E-13,-1.68E-11,-2.06E-13,1,-2.02E-11,-1.68E-11,-2.02E-11,1,1.73205,1.00008,0.999918,1,1,-2.08E-13,-2.78E-11,2.06E-15,1,-2.20E-11,1.10E-11,1.83E-12,1,1.73205,0,0,0,0,0,0.04,0,-2.87E-07,-5.31E-09,-4.31E-07,-5.31E-09,-8.28E-07,-5.19E-07,-4.31E-07,-5.19E-07,-2.26E-06,2.60E-06,-2.87E-07,-5.31E-09,-4.31E-07,-5.31E-09,-8.28E-07,-5.19E-07,-4.31E-07,-5.19E-07,-2.26E-06,2.60E-06,-2.87E-07,-5.31E-09,-4.31E-07,-5.31E-09,-8.28E-07,-5.19E-07,-4.31E-07,-5.19E-07,-2.26E-06,2.60E-06,-9.00E-10,-6.24E-10,-8.91E-12,1.10E-09,0,0,0,0,0,0,0,0
unnamed_block_0,34,0,0,25,25,1,-4.05E-14,-2.86E-13,-4.05E-14,1,-2.86E-13,-2.86E-13,-2.86E-13,1,1.73205,1.00008,0.999918,1,1,-2.03E-14,-2.86E-13,-2.03E-14,1,-2.86E-13,2.42E-25,1.86E-25,1,1.73205,0,0,0,0,0,0.04,0,3.07E-08,-1.04E-09,-7.36E-09,-1.04E-09,3.07E-08,-7.36E-09,-7.36E-09,-7.36E-09,4.85E-07,4.88E-07,3.07E-08,-1.04E-09,-7.36E-09,-1.04E-09,3.07E-08,-7.36E-09,-7.36E-09,-7.36E-09,4.85E-07,4.88E-07,3.07E-08,-1.04E-09,-7.36E-09,-1.04E-09,3.07E-08,-7.36E-09,-7.36E-09,-7.36E-09,4.85E-07,4.88E-07,-1.36E-09,-1.36E-09,-5.40E-25,1.93E-09,0,0,0,0,0,0,0,0
unnamed_block_0,35,8.33333,0,25,26.3523,1,-7.05E-14,-1.28E-13,-7.05E-14,1,-2.79E-13,-1.28E-13,-2.79E-13,1,1.73205,1.00008,0.999918,1,1,3.07E-13,-1.28E-13,-3.78E-13,1,-2.79E-13,1.26E-26,6.23E-26,1,1.73205,0,0,0,0,0,0.04,0,-1.65E-07,-1.82E-09,-3.30E-09,-1.82E-09,3.13E-08,-7.18E-09,-3.30E-09,-7.18E-09,-6.10E-07,6.32E-07,-1.65E-07,-1.82E-09,-3.30E-09,-1.82E-09,3.13E-08,-7.18E-09,-3.30E-09,-7.18E-09,-6.10E-07,6.32E-07,-1.65E-07,-1.82E-09,-3.30E-09,-1.82E-09,3.13E-08,-7.18E-09,-3.30E-09,-7.18E-09,-6.10E-07,6.32E-07,-1.01E-09,-1.36E-09,9.41E-25,1.70E-09,0,0,0,0,0,0,0,0
unnamed_block_0,36,0,8.33333,25,26.3523,1,-7.05E-14,-2.79E-13,-7.05E-14,1,-1.28E-13,-2.79E-13,-1.28E-13,1,1.73205,1.00008,0.999918,1,1,-3.78E-13,-2.79E-13,3.07E-13,1,-1.28E-13,6.23E-26,2.12E-26,1,1.73205,0,0,0,0,0,0.04,0,3.13E-08,-1.82E-09,-7.18E-09,-1.82E-09,-1.65E-07,-3.30E-09,-7.18E-09,-3.30E-09,-6.10E-07,6.32E-07,3.13E-08,-1.82E-09,-7.18E-09,-1.82E-09,-1.65E-07,-3.30E-09,-7.18E-09,-3.30E-09,-6.10E-07,6.32E-07,3.13E-08,-1.82E-09,-7.18E-09,-1.82E-09,-1.65E-07,-3.30E-09,-7.18E-09,-3.30E-09,-6.10E-07,6.32E-07,-1.36E-09,-1.01E-09,8.70E-25,1.70E-09,0,0,0,0,0,0,0,0
unnamed_block_0,37,8.33333,8.33333,25,27.6385,1,-2.78E-13,-1.25E-13,-2.78E-13,1,-1.25E-13,-1.25E-13,-1.25E-13,1,1.73205,1.00008,0.999918,1,1,-1.39E-13,-1.25E-13,-1.39E-13,1,-1.25E-13,1.37E-25,8.38E-26,1,1.73205,0,0,0,0,0,0.04,0,-1.72E-07,-7.15E-09,-3.22E-09,-7.15E-09,-1.72E-07,-3.22E-09,-3.22E-09,-3.22E-09,-1.71E-06,1.72E-06,-1.72E-07,-7.15E-09,-3.22E-09,-7.15E-09,-1.72E-07,-3.22E-09,-3.22E-09,-3.22E-09,-1.71E-06,1.72E-06,-1.72E-07,-7.15E-09,-3.22E-09,-7.15E-09,-1.72E-07,-3.22E-09,-3.22E-09,-3.22E-09,-1.71E-06,1.72E-06,-1.01E-09,-1.01E-09,1.21E-24,1.43E-09,0,0,0,0,0,0,0,0
unnamed_block_0,38,33.3333,0,0,33.3333,1,0,-2.27E-11,0,1,-1.38E-10,-2.27E-11,-1.38E-10,1,1.73205,1.00008,0.999918,1,1,0,-2.27E-11,0,1,-1.38E-10,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.36E-06,2.00E-16,-5.84E-07,2.00E-16,-2.36E-06,-3.54E-06,-5.84E-07,-3.54E-06,-7.67E-06,9.79E-06,-2.36E-06,1.20E-16,-5.84E-07,1.20E-16,-2.36E-06,-3.54E-06,-5.84E-07,-3.54E-06,-7.67E-06,9.79E-06,-2.36E-06,2.80E-16,-5.84E-07,2.80E-16,-2.36E-06,-3.54E-06,-5.84E-07,-3.54E-06,-7.67E-06,9.79E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,39,33.3333,8.33333,0,34.3592,1,0,-2.26E-11,0,1,-6.95E-11,-2.26E-11,-6.95E-11,1,1.73205,1.00008,0.999918,1,1,0,-2.26E-11,0,1,-6.95E-11,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,1.01E-16,-5.81E-07,1.01E-16,-2.29E-06,-1.79E-06,-5.81E-07,-1.79E-06,-2.14E-06,4.71E-06,-2.29E-06,6.01E-17,-5.81E-07,6.01E-17,-2.29E-06,-1.79E-06,-5.81E-07,-1.79E-06,-2.14E-06,4.71E-06,-2.29E-06,1.41E-16,-5.81E-07,1.41E-16,-2.29E-06,-1.79E-06,-5.81E-07,-1.79E-06,-2.14E-06,4.71E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,40,33.3333,0,8.33333,34.3592,1,-3.45E-15,-1.98E-11,-3.45E-15,1,-3.91E-12,-1.98E-11,-3.91E-12,1,1.73205,1.00008,0.999918,1,1,1.17E-13,-1.87E-11,-1.21E-13,1,-6.68E-11,-1.03E-12,6.29E-11,1,1.73205,0,0,0,0,0,0.04,0,-1.86E-06,-8.88E-11,-5.09E-07,-8.88E-11,-1.19E-08,-1.01E-07,-5.09E-07,-1.01E-07,-1.87E-06,2.74E-06,-1.86E-06,-8.88E-11,-5.09E-07,-8.88E-11,-1.19E-08,-1.01E-07,-5.09E-07,-1.01E-07,-1.87E-06,2.74E-06,-1.86E-06,-8.88E-11,-5.09E-07,-8.88E-11,-1.19E-08,-1.01E-07,-5.09E-07,-1.01E-07,-1.87E-06,2.74E-06,-1.73E-10,-8.55E-10,-3.08E-10,9.25E-10,0,0,0,0,0,0,0,0
unnamed_block_0,41,33.3333,8.33333,8.33333,35.3553,1,-4.55E-14,-1.96E-11,-4.55E-14,1,-4.79E-11,-1.96E-11,-4.79E-11,1,1.73205,1.00008,0.999918,1,1,4.03E-14,-1.87E-11,-8.58E-14,1,-5.93E-11,-9.74E-13,1.13E-11,1,1.73205,0,0,0,0,0,0.04,0,-1.88E-06,-1.17E-09,-5.05E-07,-1.17E-09,-9.17E-07,-1.23E-06,-5.05E-07,-1.23E-06,-2.49E-06,3.76E-06,-1.88E-06,-1.17E-09,-5.05E-07,-1.17E-09,-9.17E-07,-1.23E-06,-5.05E-07,-1.23E-06,-2.49E-06,3.76E-06,-1.88E-06,-1.17E-09,-5.05E-07,-1.17E-09,-9.17E-07,-1.23E-06,-5.05E-07,-1.23E-06,-2.49E-06,3.76E-06,-1.72E-10,-5.41E-10,7.20E-12,5.68E-10,0,0,0,0,0,0,0,0
unnamed_block_0,42,25,16.6667,0,30.0463,1,0,-3.24E-11,0,1,-4.65E-11,-3.24E-11,-4.65E-11,1,1.73205,1.00008,0.999918,1,1,0,-3.24E-11,0,1,-4.65E-11,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.28E-06,9.66E-17,-8.34E-07,9.66E-17,-2.28E-06,-1.20E-06,-8.34E-07,-1.20E-06,-1.57E-06,4.14E-06,-2.28E-06,5.77E-17,-8.34E-07,5.77E-17,-2.28E-06,-1.20E-06,-8.34E-07,-1.20E-06,-1.57E-06,4.14E-06,-2.28E-06,1.35E-16,-8.34E-07,1.35E-16,-2.28E-06,-1.20E-06,-8.34E-07,-1.20E-06,-1.57E-06,4.14E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,43,25,16.6667,8.33333,31.1805,1,-9.29E-14,-2.82E-11,-9.29E-14,1,-3.93E-11,-2.82E-11,-3.93E-11,1,1.73205,1.00008,0.999918,1,1,-2.33E-14,-2.74E-11,-6.96E-14,1,-4.05E-11,-8.26E-13,1.16E-12,1,1.73205,0,0,0,0,0,0.04,0,-1.71E-06,-2.39E-09,-7.26E-07,-2.39E-09,-1.43E-06,-1.01E-06,-7.26E-07,-1.01E-06,-2.21E-06,3.60E-06,-1.71E-06,-2.39E-09,-7.26E-07,-2.39E-09,-1.43E-06,-1.01E-06,-7.26E-07,-1.01E-06,-2.21E-06,3.60E-06,-1.71E-06,-2.39E-09,-7.26E-07,-2.39E-09,-1.43E-06,-1.01E-06,-7.26E-07,-1.01E-06,-2.21E-06,3.60E-06,-2.49E-10,-3.63E-10,6.54E-11,4.45E-10,0,0,0,0,0,0,0,0
unnamed_block_0,44,25,0,16.6667,30.0463,1,-1.03E-14,-1.61E-11,-1.03E-14,1,3.81E-13,-1.61E-11,3.81E-13,1,1.73205,1.00008,0.999918,1,1,2.66E-13,-1.55E-11,-2.77E-13,1,-2.92E-11,-5.58E-13,2.96E-11,1,1.73205,0,0,0,0,0,0.04,0,-1.25E-06,-2.66E-10,-4.15E-07,-2.66E-10,3.76E-08,9.82E-09,-4.15E-07,9.82E-09,-1.20E-06,1.83E-06,-1.25E-06,-2.66E-10,-4.15E-07,-2.66E-10,3.76E-08,9.82E-09,-4.15E-07,9.82E-09,-1.20E-06,1.83E-06,-1.25E-06,-2.66E-10,-4.15E-07,-2.66E-10,3.76E-08,9.82E-09,-4.15E-07,9.82E-09,-1.20E-06,1.83E-06,-4.30E-10,-1.25E-09,-1.77E-10,1.33E-09,0,0,0,0,0,0,0,0
unnamed_block_0,45,25,8.33333,16.6667,31.1805,1,-1.43E-13,-1.60E-11,-1.43E-13,1,-1.68E-11,-1.60E-11,-1.68E-11,1,1.73205,1.00008,0.999918,1,1,5.24E-14,-1.55E-11,-1.95E-13,1,-2.78E-11,-5.07E-13,1.10E-11,1,1.73205,0,0,0,0,0,0.04,0,-1.27E-06,-3.68E-09,-4.12E-07,-3.68E-09,-2.87E-07,-4.33E-07,-4.12E-07,-4.33E-07,-2.27E-06,2.75E-06,-1.27E-06,-3.68E-09,-4.12E-07,-3.68E-09,-2.87E-07,-4.33E-07,-4.12E-07,-4.33E-07,-2.27E-06,2.75E-06,-1.27E-06,-3.68E-09,-4.12E-07,-3.68E-09,-2.87E-07,-4.33E-07,-4.12E-07,-4.33E-07,-2.27E-06,2.75E-06,-4.29E-10,-9.02E-10,-4.07E-12,9.99E-10,0,0,0,0,0,0,0,0
unnamed_block_0,46,16.6667,25,0,30.0463,1,0,-4.65E-11,0,1,-3.24E-11,-4.65E-11,-3.24E-11,1,1.73205,1.00008,0.999918,1,1,0,-4.65E-11,0,1,-3.24E-11,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.28E-06,9.66E-17,-1.20E-06,9.66E-17,-2.28E-06,-8.34E-07,-1.20E-06,-8.34E-07,-1.57E-06,4.14E-06,-2.28E-06,5.77E-17,-1.20E-06,5.77E-17,-2.28E-06,-8.34E-07,-1.20E-06,-8.34E-07,-1.57E-06,4.14E-06,-2.28E-06,1.35E-16,-1.20E-06,1.35E-16,-2.28E-06,-8.34E-07,-1.20E-06,-8.34E-07,-1.57E-06,4.14E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,47,16.6667,25,8.33333,31.1805,1,-9.29E-14,-3.93E-11,-9.29E-14,1,-2.82E-11,-3.93E-11,-2.82E-11,1,1.73205,1.00008,0.999918,1,1,-6.96E-14,-4.05E-11,-2.33E-14,1,-2.74E-11,1.16E-12,-8.26E-13,1,1.73205,0,0,0,0,0,0.04,0,-1.43E-06,-2.39E-09,-1.01E-06,-2.39E-09,-1.71E-06,-7.26E-07,-1.01E-06,-7.26E-07,-2.21E-06,3.60E-06,-1.43E-06,-2.39E-09,-1.01E-06,-2.39E-09,-1.71E-06,-7.26E-07,-1.01E-06,-7.26E-07,-2.21E-06,3.60E-06,-1.43E-06,-2.39E-09,-1.01E-06,-2.39E-09,-1.71E-06,-7.26E-07,-1.01E-06,-7.26E-07,-2.21E-06,3.60E-06,-3.63E-10,-2.49E-10,6.54E-11,4.45E-10,0,0,0,0,0,0,0,0
unnamed_block_0,48,16.6667,16.6667,16.6667,28.8675,1,-2.14E-13,-2.02E-11,-2.14E-13,1,-2.02E-11,-2.02E-11,-2.02E-11,1,1.73205,1.00008,0.999918,1,1,-1.07E-13,-2.20E-11,-1.07E-13,1,-2.20E-11,1.84E-12,1.84E-12,1,1.73205,0,0,0,0,0,0.04,0,-8.34E-07,-5.51E-09,-5.20E-07,-5.51E-09,-8.34E-07,-5.20E-07,-5.20E-07,-5.20E-07,-2.51E-06,2.97E-06,-8.34E-07,-5.51E-09,-5.20E-07,-5.51E-09,-8.34E-07,-5.20E-07,-5.20E-07,-5.20E-07,-2.51E-06,2.97E-06,-8.34E-07,-5.51E-09,-5.20E-07,-5.51E-09,-8.34E-07,-5.20E-07,-5.20E-07,-5.20E-07,-2.51E-06,2.97E-06,-6.24E-10,-6.24E-10,4.37E-11,8.84E-10,0,0,0,0,0,0,0,0
unnamed_block_0,49,16.6667,0,25,30.0463,1,-3.16E-14,8.63E-14,-3.16E-14,1,-2.75E-13,8.63E-14,-2.75E-13,1,1.73205,1.00008,0.999918,1,1,3.67E-13,8.63E-14,-3.99E-13,1,-2.75E-13,-1.55E-25,1.62E-25,1,1.73205,0,0,0,0,0,0.04,0,-6.29E-07,-8.13E-10,2.22E-09,-8.13E-10,3.13E-08,-7.09E-09,2.22E-09,-7.09E-09,-1.02E-06,1.20E-06,-6.29E-07,-8.13E-10,2.22E-09,-8.13E-10,3.13E-08,-7.09E-09,2.22E-09,-7.09E-09,-1.02E-06,1.20E-06,-6.29E-07,-8.13E-10,2.22E-09,-8.13E-10,3.13E-08,-7.09E-09,2.22E-09,-7.09E-09,-1.02E-06,1.20E-06,-7.17E-10,-1.37E-09,6.39E-25,1.54E-09,0,0,0,0,0,0,0,0
unnamed_block_0,50,16.6667,8.33333,25,31.1805,1,-2.45E-13,8.68E-14,-2.45E-13,1,-1.26E-13,8.68E-14,-1.26E-13,1,1.73205,1.00008,0.999918,1,1,5.71E-16,8.68E-14,-2.46E-13,1,-1.26E-13,-5.93E-26,2.62E-26,1,1.73205,0,0,0,0,0,0.04,0,-6.44E-07,-6.31E-09,2.23E-09,-6.31E-09,-1.75E-07,-3.24E-09,2.23E-09,-3.24E-09,-2.12E-06,2.22E-06,-6.44E-07,-6.31E-09,2.23E-09,-6.31E-09,-1.75E-07,-3.24E-09,2.23E-09,-3.24E-09,-2.12E-06,2.22E-06,-6.44E-07,-6.31E-09,2.23E-09,-6.31E-09,-1.75E-07,-3.24E-09,2.23E-09,-3.24E-09,-2.12E-06,2.22E-06,-7.16E-10,-1.02E-09,1.26E-24,1.24E-09,0,0,0,0,0,0,0,0
unnamed_block_0,51,0,33.3333,0,33.3333,1,0,-1.38E-10,0,1,-2.27E-11,-1.38E-10,-2.27E-11,1,1.73205,1.00008,0.999918,1,1,0,-1.38E-10,0,1,-2.27E-11,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.36E-06,2.00E-16,-3.54E-06,2.00E-16,-2.36E-06,-5.84E-07,-3.54E-06,-5.84E-07,-7.67E-06,9.79E-06,-2.36E-06,1.20E-16,-3.54E-06,1.20E-16,-2.36E-06,-5.84E-07,-3.54E-06,-5.84E-07,-7.67E-06,9.79E-06,-2.36E-06,2.80E-16,-3.54E-06,2.80E-16,-2.36E-06,-5.84E-07,-3.54E-06,-5.84E-07,-7.67E-06,9.79E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,52,8.33333,33.3333,0,34.3592,1,0,-6.95E-11,0,1,-2.26E-11,-6.95E-11,-2.26E-11,1,1.73205,1.00008,0.999918,1,1,0,-6.95E-11,0,1,-2.26E-11,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,1.01E-16,-1.79E-06,1.01E-16,-2.29E-06,-5.81E-07,-1.79E-06,-5.81E-07,-2.14E-06,4.71E-06,-2.29E-06,6.01E-17,-1.79E-06,6.01E-17,-2.29E-06,-5.81E-07,-1.79E-06,-5.81E-07,-2.14E-06,4.71E-06,-2.29E-06,1.41E-16,-1.79E-06,1.41E-16,-2.29E-06,-5.81E-07,-1.79E-06,-5.81E-07,-2.14E-06,4.71E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,53,0,33.3333,8.33333,34.3592,1,-3.45E-15,-3.91E-12,-3.45E-15,1,-1.98E-11,-3.91E-12,-1.98E-11,1,1.73205,1.00008,0.999918,1,1,-1.21E-13,-6.68E-11,1.17E-13,1,-1.87E-11,6.29E-11,-1.03E-12,1,1.73205,0,0,0,0,0,0.04,0,-1.19E-08,-8.88E-11,-1.01E-07,-8.88E-11,-1.86E-06,-5.09E-07,-1.01E-07,-5.09E-07,-1.87E-06,2.74E-06,-1.19E-08,-8.88E-11,-1.01E-07,-8.88E-11,-1.86E-06,-5.09E-07,-1.01E-07,-5.09E-07,-1.87E-06,2.74E-06,-1.19E-08,-8.88E-11,-1.01E-07,-8.88E-11,-1.86E-06,-5.09E-07,-1.01E-07,-5.09E-07,-1.87E-06,2.74E-06,-8.55E-10,-1.73E-10,-3.08E-10,9.25E-10,0,0,0,0,0,0,0,0
unnamed_block_0,54,8.33333,33.3333,8.33333,35.3553,1,-4.55E-14,-4.79E-11,-4.55E-14,1,-1.96E-11,-4.79E-11,-1.96E-11,1,1.73205,1.00008,0.999918,1,1,-8.58E-14,-5.93E-11,4.03E-14,1,-1.87E-11,1.13E-11,-9.74E-13,1,1.73205,0,0,0,0,0,0.04,0,-9.17E-07,-1.17E-09,-1.23E-06,-1.17E-09,-1.88E-06,-5.05E-07,-1.23E-06,-5.05E-07,-2.49E-06,3.76E-06,-9.17E-07,-1.17E-09,-1.23E-06,-1.17E-09,-1.88E-06,-5.05E-07,-1.23E-06,-5.05E-07,-2.49E-06,3.76E-06,-9.17E-07,-1.17E-09,-1.23E-06,-1.17E-09,-1.88E-06,-5.05E-07,-1.23E-06,-5.05E-07,-2.49E-06,3.76E-06,-5.41E-10,-1.72E-10,7.20E-12,5.68E-10,0,0,0,0,0,0,0,0
unnamed_block_0,55,0,25,16.6667,30.0463,1,-1.03E-14,3.81E-13,-1.03E-14,1,-1.61E-11,3.81E-13,-1.61E-11,1,1.73205,1.00008,0.999918,1,1,-2.77E-13,-2.92E-11,2.66E-13,1,-1.55E-11,2.96E-11,-5.58E-13,1,1.73205,0,0,0,0,0,0.04,0,3.76E-08,-2.66E-10,9.82E-09,-2.66E-10,-1.25E-06,-4.15E-07,9.82E-09,-4.15E-07,-1.20E-06,1.83E-06,3.76E-08,-2.66E-10,9.82E-09,-2.66E-10,-1.25E-06,-4.15E-07,9.82E-09,-4.15E-07,-1.20E-06,1.83E-06,3.76E-08,-2.66E-10,9.82E-09,-2.66E-10,-1.25E-06,-4.15E-07,9.82E-09,-4.15E-07,-1.20E-06,1.83E-06,-1.25E-09,-4.30E-10,-1.77E-10,1.33E-09,0,0,0,0,0,0,0,0
unnamed_block_0,56,8.33333,25,16.6667,31.1805,1,-1.43E-13,-1.68E-11,-1.43E-13,1,-1.60E-11,-1.68E-11,-1.60E-11,1,1.73205,1.00008,0.999918,1,1,-1.95E-13,-2.78E-11,5.24E-14,1,-1.55E-11,1.10E-11,-5.07E-13,1,1.73205,0,0,0,0,0,0.04,0,-2.87E-07,-3.68E-09,-4.33E-07,-3.68E-09,-1.27E-06,-4.12E-07,-4.33E-07,-4.12E-07,-2.27E-06,2.75E-06,-2.87E-07,-3.68E-09,-4.33E-07,-3.68E-09,-1.27E-06,-4.12E-07,-4.33E-07,-4.12E-07,-2.27E-06,2.75E-06,-2.87E-07,-3.68E-09,-4.33E-07,-3.68E-09,-1.27E-06,-4.12E-07,-4.33E-07,-4.12E-07,-2.27E-06,2.75E-06,-9.02E-10,-4.29E-10,-4.07E-12,9.99E-10,0,0,0,0,0,0,0,0
unnamed_block_0,57,0,16.6667,25,30.0463,1,-3.16E-14,-2.75E-13,-3.16E-14,1,8.63E-14,-2.75E-13,8.63E-14,1,1.73205,1.00008,0.999918,1,1,-3.99E-13,-2.75E-13,3.67E-13,1,8.63E-14,-1.56E-25,-1.70E-25,1,1.73205,0,0,0,0,0,0.04,0,3.13E-08,-8.13E-10,-7.09E-09,-8.13E-10,-6.29E-07,2.22E-09,-7.09E-09,2.22E-09,-1.02E-06,1.20E-06,3.13E-08,-8.13E-10,-7.09E-09,-8.13E-10,-6.29E-07,2.22E-09,-7.09E-09,2.22E-09,-1.02E-06,1.20E-06,3.13E-08,-8.13E-10,-7.09E-09,-8.13E-10,-6.29E-07,2.22E-09,-7.09E-09,2.22E-09,-1.02E-06,1.20E-06,-1.37E-09,-7.17E-10,1.65E-24,1.54E-09,0,0,0,0,0,0,0,0
unnamed_block_0,58,8.33333,16.6667,25,31.1805,1,-2.45E-13,-1.26E-13,-2.45E-13,1,8.68E-14,-1.26E-13,8.68E-14,1,1.73205,1.00008,0.999918,1,1,-2.46E-13,-1.26E-13,5.71E-16,1,8.68E-14,1.47E-25,-3.68E-26,1,1.73205,0,0,0,0,0,0.04,0,-1.75E-07,-6.31E-09,-3.24E-09,-6.31E-09,-6.44E-07,2.23E-09,-3.24E-09,2.23E-09,-2.12E-06,2.22E-06,-1.75E-07,-6.31E-09,-3.24E-09,-6.31E-09,-6.44E-07,2.23E-09,-3.24E-09,2.23E-09,-2.12E-06,2.22E-06,-1.75E-07,-6.31E-09,-3.24E-09,-6.31E-09,-6.44E-07,2.23E-09,-3.24E-09,2.23E-09,-2.12E-06,2.22E-06,-1.02E-09,-7.16E-10,9.20E-25,1.24E-09,0,0,0,0,0,0,0,0
unnamed_block_0,59,0,0,33.3333,33.3333,1,-9.25E-14,-1.36E-12,-9.25E-14,1,-1.36E-12,-1.36E-12,-1.36E-12,1,1.73205,1.00008,0.999918,1,1,-4.62E-14,2.80E-11,-4.62E-14,1,2.80E-11,-2.93E-11,-2.93E-11,1,1.73205,0,0,0,0,0,0.04,0,3.86E-08,-2.38E-09,-3.50E-08,-2.38E-09,3.86E-08,-3.50E-08,-3.50E-08,-3.50E-08,2.95E-07,3.08E-07,3.86E-08,-2.38E-09,-3.50E-08,-2.38E-09,3.86E-08,-3.50E-08,-3.50E-08,-3.50E-08,2.95E-07,3.08E-07,3.86E-08,-2.38E-09,-3.50E-08,-2.38E-09,3.86E-08,-3.50E-08,-3.50E-08,-3.50E-08,2.95E-07,3.08E-07,-1.24E-09,-1.24E-09,4.05E-10,1.80E-09,0,0,0,0,0,0,0,0
unnamed_block_0,60,8.33333,0,33.3333,34.3592,1,-6.98E-14,1.65E-11,-6.98E-14,1,-1.34E-12,1.65E-11,-1.34E-12,1,1.73205,1.00008,0.999918,1,1,2.79E-13,2.74E-11,-3.48E-13,1,2.80E-11,-1.09E-11,-2.94E-11,1,1.73205,0,0,0,0,0,0.04,0,-2.73E-07,-1.80E-09,4.24E-07,-1.80E-09,3.83E-08,-3.44E-08,4.24E-07,-3.44E-08,-8.60E-07,1.09E-06,-2.73E-07,-1.80E-09,4.24E-07,-1.80E-09,3.83E-08,-3.44E-08,4.24E-07,-3.44E-08,-8.60E-07,1.09E-06,-2.73E-07,-1.80E-09,4.24E-07,-1.80E-09,3.83E-08,-3.44E-08,4.24E-07,-3.44E-08,-8.60E-07,1.09E-06,-8.99E-10,-1.24E-09,2.33E-10,1.55E-09,0,0,0,0,0,0,0,0
